Paper ID,Title,Authors,Year,Publication Date,Venue,Citation Count,Source Database,Abstract,URL,Gen_AI_Technology
715768745992776f4d13e3fb252583ade4dba6ee,Balancing Ethics and Opportunities: The Role of AI in Psychotherapy and Counselling,Alexandra Bloch-Atefi,2025.0,2025-03-02,Psychotherapy and Counselling Journal of Australia,2,Semantic Scholar,"The integration of artificial intelligence (AI) into psychotherapy and counselling practices presents both significant opportunities and ethical challenges. AI applications, such as automated scheduling, AI-assisted note taking, client engagement tools, and predictive analytics for client needs, are transforming the delivery of mental health care. However, the ethical considerations surrounding AI’s role in mental health care are complex and multifaceted, necessitating careful scrutiny. This paper discusses the ethical considerations required for the responsible implementation of AI technologies in psychotherapy and counselling, focusing on data protection, client consent, and the preservation of the therapeutic relationship. It argues that professional bodies and educational institutions must collaborate to develop dynamic, adaptable ethical guidelines that ensure the safe and effective use of AI tools. Furthermore, it emphasises the need for robust data protection mechanisms to safeguard sensitive client information and proposes strategies to balance the benefits of AI with the preservation of human connection in mental health care.",https://www.semanticscholar.org/paper/715768745992776f4d13e3fb252583ade4dba6ee,None
1bb1cd4998d1641cdb68977ccec414e2fa547c32,Exploring the Role of AI and Machine Learning in Improving Healthcare Diagnostics and Personalized Medicine,Ernest Chinonso Chianumba; Nura Ikhalea; Ashiata Yetunde Mustapha; Adelaide Yeboah Forkuo; Damilola Osamika,2023.0,,Journal of Frontiers in Multidisciplinary Research,5,Semantic Scholar,"This paper explores the transformative role of Artificial Intelligence (AI) and Machine Learning (ML) in enhancing healthcare diagnostics and treatment plans, with a focus on radiology, mental health, and chronic disease management. AI's integration into radiology improves diagnostic accuracy by enabling the detection of subtle anomalies in medical images, thus facilitating early disease detection and minimizing human error. In mental health, AI-driven predictive modeling allows for the early identification of at-risk individuals, enabling timely interventions and personalized treatment plans that improve patient outcomes. The paper also examines AI’s impact on chronic disease management, highlighting its use in predictive analytics to forecast disease progression and develop individualized treatment strategies, optimizing patient care. The scalability of AI solutions in resource-limited settings is also explored, demonstrating how AI can bridge healthcare gaps in underserved regions by automating processes and supporting healthcare workers with decision-making tools. Finally, the paper suggests future research directions, including the integration of AI with emerging technologies like blockchain and the Internet of Things (IoT) to further optimize healthcare delivery, especially in low-resource environments.",https://www.semanticscholar.org/paper/1bb1cd4998d1641cdb68977ccec414e2fa547c32,None
025276a8f219a09a0bb7702bd3e9b11004e500b4,Exploring The Role of Generative AI in Dementia Resilience Building Activities: Uncovering Opportunities and Challenges,Sushant Kot; Margi Engineer; Elizabeth S Gilman; Christopher Flathmann; Alisha Pradhan; Emma Dixon,2025.0,2025-10-28,ACM Transactions on Computer-Human Interaction,0,Semantic Scholar,"Research to date in artificial intelligence (AI) and dementia has primarily focused on medical and care-giver applications. This study complements prior work by collecting qualitative data from individuals with mild cognitive impairment (MCI), and mild to moderate dementia, uncovering their perspectives, envisioned use cases, and anticipated challenges with generative AI applications. Findings uncover ways people with MCI and dementia want to use AI to engage in resilience building activities related to fostering wellness, building social connections, and finding purpose. Though each of these use cases came with trade-offs in embracing healthy thinking. Based on these findings, we discuss directions for future work in AI for resilience building in dementia. We intend for this work to lay the groundwork for future research in AI design and development to empower people living with dementia to engage in resilience building activities, which may have lasting positive impacts on their mental health and well-being.",https://www.semanticscholar.org/paper/025276a8f219a09a0bb7702bd3e9b11004e500b4,Generative AI
33e053a43ba048bb455a5a8d7bc79071742c3167,Geographic Inequities in Youth Obesity – The Role of AI and Digital Innovation,Jay Tamirisa; Mia Jose; Dr. Praveen Kumar,2025.0,,International journal of research and scientific innovation,0,Semantic Scholar,"Youth obesity is a global public health crisis, with rates quadrupling from 1990 to 2022 among both boys and girls, according to the Non-Communicable Disease Risk Factor Collaboration. Obesity among youth contributes to rising healthcare costs due to obesity-related conditions like diabetes and hypertension. Moreover, youth obesity negatively impacts mental health and academic performance and increases the risk of substance abuse in adulthood. This review examines the role of digital technology and artificial intelligence (AI) in preventing and managing youth obesity, highlighting its potential to close the gaps in care, regardless of geographical location.

",https://www.semanticscholar.org/paper/33e053a43ba048bb455a5a8d7bc79071742c3167,None
1835148cb6901b22b5c2021df74656018f0f3563,Vikram H. Patel: Global Mental Health,T. Witkowski,2020.0,,,1,Semantic Scholar,,https://www.semanticscholar.org/paper/1835148cb6901b22b5c2021df74656018f0f3563,None
6eaaec2ce0adc03c6697ee75fbed53bddc5a1b25,AI-Driven Patient Risk Stratification Models in Public Health: Improving Preventive Care Outcomes through Predictive Analytics,Aadit Sharma; Bolaji Iyanu Adekunle; Jeffrey Chidera Ogeawuchi; Abraham Ayodeji Abayomi; Omoniyi Onifade,2023.0,,International Journal of Multidisciplinary Research and Growth Evaluation,0,Semantic Scholar,"This paper explores the transformative role of artificial intelligence (AI) in patient risk stratification within public health, emphasizing its potential to improve preventive care outcomes through predictive analytics. AI technologies, particularly machine learning models, enable healthcare systems to predict patient health risks, enhance diagnostic accuracy, and optimize resource allocation. By analyzing vast amounts of patient data, AI can identify high-risk individuals for chronic diseases, mental health conditions, and other health crises, allowing for timely and targeted interventions. Case studies are presented to illustrate AI’s effectiveness in early disease detection, mental health risk identification, and large-scale population health management. Furthermore, the integration of AI in healthcare is shown to contribute to cost-effectiveness by reducing hospital readmissions, streamlining workflows, and preventing the progression of preventable diseases. Ethical and regulatory considerations are discussed, addressing concerns such as data privacy, algorithmic bias, and transparency. Future directions for AI in public health, including the integration with emerging technologies and the development of explainable models, are also explored. Finally, policy implications are offered, advocating for frameworks to ensure the ethical use of AI while supporting research and workforce development to maximize AI’s impact in improving healthcare outcomes.",https://www.semanticscholar.org/paper/6eaaec2ce0adc03c6697ee75fbed53bddc5a1b25,None
b1e03baf603030ec080e14c1e6b2886fdad3b640,Chatbot in Health Care – a review,,2019.0,,RGUHS Journal of Nursing Sciences,2,Semantic Scholar,In India the prevalence of the non-communicable disease is in increasing over the year at the same time the healthcare professionalsrsquo shortage also in the rising trend. Smart technologies such as Artificial Intelligence AI play an important role in filling this Healthcare delivery gap. In this paper let us know about how the Chatbot is one such technology used in healthcare delivery. Interestingly Chatbots are initially used mainly to deliver the mental health services such as psychotherapy later is used in other industries also. The reviews show that Chatbots are widely used to provide health information related to breast cancer obesity ureteroscopy and to manage anxiety depression stress and also to provide psychoeducation. However it has its own limitation such as it cannot think like a human with wisdom and empathy and also the confidentiality of the data is very much serious concern. At the same time these Chatbots will become an integral part of our lives in the coming years. And we need Chatbots that match our culture. In order to benefit from this technological advancement we should have a regulatory and assessment process in place.nbsp,https://www.semanticscholar.org/paper/b1e03baf603030ec080e14c1e6b2886fdad3b640,None
25d24fc62d3bef633d54cb22ba4d264d7c974e40,Economy and Healthcare: Their Role in Providing Medical Care and Maintaining Public Health,Michail A. Osadchuk; A. M. Osadchuk; N. Korzhenkov; M. Trushin,2019.0,2019-06-30,Journal of Advanced Research in Law and Economics,1,Semantic Scholar,"Healthcare is the most important economy sector, which is designed to ensure preservation and strengthening of each person`s physical and mental health, maintaining his long-term active life by providing highly qualified medical and preventive care.Although human health does not have an accurate market price, it has the highest value for society and the individual. This indirectly allows us to consider it as an economic category. All health systems, depending on the prevailing source of funding, are divided into: social insurance (Germany, France, Japan, Russia), state (UK) and market (USA) ones. Studying international health systems, using new digital medicine developments, artificial intelligence elements and scientific analysis in medical practice opens up broad prospects for the sound management of economic resources.",https://www.semanticscholar.org/paper/25d24fc62d3bef633d54cb22ba4d264d7c974e40,None
0c629ab1f52418da3e26d9a8917c7af1a94c3953,Building Resilience in Individuals Undergoing Potential Threat of Perceived Job Uncertainty Because of Artificial Intelligence (Ai): Development of a Psychological Model,Nitika Lal; Priyanka Tiwari; T. Duggal; Sbss Manav Dean; Rachna,,,,0,Semantic Scholar,,https://www.semanticscholar.org/paper/0c629ab1f52418da3e26d9a8917c7af1a94c3953,None
cbbc9aa595782bee640eeb113bb078984b1e3ff0,"AI IN MENTAL HEALTH: A COMPREHENSIVE REVIEW, COMPARATIVE ANALYSIS, AND ETHICAL CONSIDERATIONS FOR ADVANCING ASSESSMENT AND TREATMENT",H. Pathak; Sumesh Sood; Anshul Kalia,,,,0,Semantic Scholar,,https://www.semanticscholar.org/paper/cbbc9aa595782bee640eeb113bb078984b1e3ff0,None
a79d64c9a5562920659fca928b0cf1f6e29a8824,"TechCare: Transformative Innovations in Addressing the Psychosocial Challenges of Cancer Care in Kerala, India",Mohammed Raqib; P. George,2024.0,2024-06-01,Indian Journal of Medical and Paediatric Oncology,0,Semantic Scholar,"Abstract As the global burden of cancer continues to escalate, the holistic care of patients demands innovative approaches that extend beyond medical interventions. This article delves into the transformative landscape of cancer care in Kerala, India, focusing on the intersection of technology and psycho-oncology. Examining the role of the state government, Kerala Startup Mission (KSUM), and individual startups and institutions, including Malabar Cancer Institute and Cochin Cancer Research Centre, we explore how technological innovations, telemedicine, and e-health solutions are actively shaping psycho-oncological support. Leveraging on case studies, we identify notable innovations, including artificial intelligence-based cancer screening, personalized treatment plans, and mental health support. The results signify a paradigm shift toward comprehensive, patient-centric cancer care, potentially influencing broader health care strategies. Despite acknowledging regional specificity and potential biases, the study underscores the transformative role of technological entrepreneurship in revolutionizing cancer care, paving avenues for future research for integrating psycho-oncological support in health care policies and startup initiatives. Overall, the article highlights the evolving landscape in Kerala as a beacon for holistic and patient-centric strategies that prioritize mental health alongside medical interventions.",https://www.semanticscholar.org/paper/a79d64c9a5562920659fca928b0cf1f6e29a8824,None
8e15d27d4e9d85d05c8cc628492e587cb3359a0d,Artificial Intelligence Facial Expression Recognition for Early Prediction of Human Health Deterioration,Zeena Al-Tekreeti,,,,2,Semantic Scholar,"Facial expressions are a universally recognised means of conveying internal emotional states across diverse human cultural and ethnic groups. Recent advances in understanding people's emotions expressed through verbal and non-verbal communication are particularly noteworthy in the clinical context for the assessment of patients’ health and well-being. Facial expression recognition (FER) plays an important and vital role in healthcare, providing communication with a patient’s feelings and allowing the assessment and monitoring of mental and physical health conditions. However, the subtle and rapid nature of facial expressions poses a challenge to swift recognition and interpretation. Previous research collaboration between North Middlesex Hospital and the GMPR group has demonstrated for the first time that human recognised patterns of facial action units can be used to predict admission to intensive care. This thesis shows that automatic machine learning methods may predict health deterioration accurately and robustly, independent of human subjective assessment. Methods are developed to create a facial database mimicking the underlying muscular structure of the face, whose Action Unit motions can then be transferred to human face images, thus displaying animated expressions of interest. To detect and recognize expressions, five models are proposed and tested. The first model combined face detection method with a 1D Convolutional Neural Network (1D-CNN), using raw generated data coordinates as input. Results show 99.74% accuracy in predicting patient deterioration. The second model combines 1D-CNN with Long Short-Term Memory (LSTM) with different data pre-processing methods with an overall accuracy of 99.89%. The third and fourth models, based on Random Forest and Support Vector Machine methods yield accuracies of 100% and 60% respectively. Finally, the Transformer model yields a low accuracy of 20%. The main contributions to knowledge from this thesis can be summarized as 1) the generation of visual datasets mimicking real-life samples of facial expressions indicating health deterioration; 2) to improve understanding and communication with patients at risk of deterioration through facial expression analysis, and 3) developing state-of-the-art models to recognize such facial expressions based on simulated facial expressions. Hence, the significance of the investigation and prediction model designs is to directly support clinical systems in detecting and assessing early signs of health deterioration directly from the analysis of patients’ facial expressions. As such, the outcomes of this PhD thesis may help to improve assessment of health deterioration by introducing real-time, health trend analysis and early warning systems to support timely interventions.",https://www.semanticscholar.org/paper/8e15d27d4e9d85d05c8cc628492e587cb3359a0d,Transformer
4b8f7c44e96634c6561a93da93514ba5aac8b736,CONTEMPORARY HEALTH: NAVIGATING MODERN CHALLENGES AND INNOVATIONS IN GLOBAL HEALTHCARE SYSTEMS,Miming Oxyandi; Asih Fatriansari; Lilik Pranata,2025.0,2025-04-30,Jurnal Ilmu Psikologi dan Kesehatan (SIKONTAN),0,Semantic Scholar,"Contemporary health refers to the dynamic intersection of modern medicine, technological innovations, global health challenges, and the evolving understanding of well-being. The rapid pace of scientific discovery, coupled with significant sociopolitical and environmental changes, has reshaped the global healthcare landscape. This article examines the modern trends influencing health systems worldwide, focusing on digital health, mental health awareness, healthcare access disparities, and the integration of artificial intelligence (AI) in patient care. The article explores the impact of these factors on public health outcomes, quality of life, and policymaking. As contemporary health challenges continue to evolve, a multidisciplinary approach involving technology, policy reforms, and global collaboration is essential. The role of emerging trends such as telemedicine, AI-driven diagnostics, and mental health prioritization are discussed in depth. This study draws on recent literature to assess the success of various interventions and highlights areas where improvements can be made. Understanding contemporary health trends is crucial for policymakers, healthcare providers, and communities in adapting to ongoing challenges, ensuring a future that prioritizes equity, accessibility, and quality in healthcare delivery.",https://www.semanticscholar.org/paper/4b8f7c44e96634c6561a93da93514ba5aac8b736,None
e186fac1126a148825a01d985f3111452ad9039d,Digital twins in healthcare: a review of AI-powered practical applications across health domains,Ziad Elgammal; M. Albrijawi; Reda Alhajj,2025.0,2025-10-21,Journal of Big Data,0,Semantic Scholar,,https://www.semanticscholar.org/paper/e186fac1126a148825a01d985f3111452ad9039d,None
ca5dfab165f0f080350f02d4eea451a55c2aa8ce,A Call to Address AI “Hallucinations” and How Healthcare Professionals Can Mitigate Their Risks,Rami Hatem; Brianna Simmons; Joseph E Thornton,2023.0,2023-09-01,Cureus,105,Semantic Scholar,"Artificial intelligence (AI) has transformed society in many ways. AI in medicine has the potential to improve medical care and reduce healthcare professional burnout but we must be cautious of a phenomenon termed ""AI hallucinations""and how this term can lead to the stigmatization of AI systems and persons who experience hallucinations. We believe the term ""AI misinformation"" to be more appropriate and avoids contributing to stigmatization. Healthcare professionals can play an important role in AI’s integration into medicine, especially regarding mental health services, so it is important that we continue to critically evaluate AI systems as they emerge.",https://www.semanticscholar.org/paper/ca5dfab165f0f080350f02d4eea451a55c2aa8ce,None
493ed01a70773171eec96996208441ded4030932,Therapeutic Chatbots as Cognitive-Affective Artifacts,J. P. Grodniewicz; Mateusz Hohol,2024.0,2024-04-06,Topoi,16,Semantic Scholar,"Conversational Artificial Intelligence (CAI) systems (also known as AI “chatbots”) are among the most promising examples of the use of technology in mental health care. With already millions of users worldwide, CAI is likely to change the landscape of psychological help. Most researchers agree that existing CAIs are not “digital therapists” and using them is not a substitute for psychotherapy delivered by a human. But if they are not therapists, what are they, and what role can they play in mental health care? To answer these questions, we appeal to two well-established and widely discussed concepts: cognitive and affective artifacts. Cognitive artifacts are artificial devices contributing functionally to the performance of a cognitive task. Affective artifacts are objects which have the capacity to alter subjects’ affective state. We argue that therapeutic CAIs are a kind of cognitive-affective artifacts which contribute to positive therapeutic change by (i) simulating a (quasi-)therapeutic interaction, (ii) supporting the performance of cognitive tasks, and (iii) altering the affective condition of their users. This sheds new light on why virtually all existing mental health CAIs implement principles and techniques of Cognitive Behavioral Therapy — a therapeutic orientation according to which affective change and, ultimately, positive therapeutic change is mediated by cognitive change. Simultaneously, it allows us to conceptualize better the potential and limitations of applying these technologies in therapy.",https://www.semanticscholar.org/paper/493ed01a70773171eec96996208441ded4030932,None
64c2bb56fe73814e4ebc9995187943fc0256a88f,Relational Norms for Human-AI Cooperation,Brian D. Earp; Sebastian Porsdam Mann; Mateo Aboy; Edmond Awad; Monika Betzler; Marietjie Botes; Rachel Calcott; Mina Caraccio; Nick Chater; Mark Coeckelbergh; Mihaela Constantinescu; Hossein Dabbagh; Kate Devlin; Xiaojun Ding; V. Dranseika; J. A. Everett; Ruiping Fan; F. Feroz; Kathryn B. Francis; Cindy Friedman; Orsolya Friedrich; Iason Gabriel; Ivar Hannikainen; Julie Hellmann; Arasj Khodadade Jahrome; N. Janardhanan; Paulius Jurcys; Andreas Kappes; Maryam Ali Khan; Gordon Kraft-Todd; Maximilian Kroner Dale; S. Laham; Benjamin Lange; Muriel Leuenberger; Jonathan Lewis; Pengbo Liu; David M. Lyreskog; Matthijs Maas; John McMillan; Emil G. Mihailov; Timo Minssen; J. Monrad; Kathryn Muyskens; Simon Myers; Sven Nyholm; Alexa M. Owen; Anna Puzio; Christopher Register; Madeline G. Reinecke; Adam Safron; Henry Shevlin; Hayate Shimizu; Peter V. Treit; Cristina Voinea; Karen Yan; Anda Zahiu; Renwen Zhang; Hazem Zohny; Walter Sinnott-Armstrong; Ilina Singh; Julian Savulescu; Margaret S. Clark,2025.0,2025-02-17,arXiv.org,7,Semantic Scholar,"How we should design and interact with social artificial intelligence depends on the socio-relational role the AI is meant to emulate or occupy. In human society, relationships such as teacher-student, parent-child, neighbors, siblings, or employer-employee are governed by specific norms that prescribe or proscribe cooperative functions including hierarchy, care, transaction, and mating. These norms shape our judgments of what is appropriate for each partner. For example, workplace norms may allow a boss to give orders to an employee, but not vice versa, reflecting hierarchical and transactional expectations. As AI agents and chatbots powered by large language models are increasingly designed to serve roles analogous to human positions - such as assistant, mental health provider, tutor, or romantic partner - it is imperative to examine whether and how human relational norms should extend to human-AI interactions. Our analysis explores how differences between AI systems and humans, such as the absence of conscious experience and immunity to fatigue, may affect an AI's capacity to fulfill relationship-specific functions and adhere to corresponding norms. This analysis, which is a collaborative effort by philosophers, psychologists, relationship scientists, ethicists, legal experts, and AI researchers, carries important implications for AI systems design, user behavior, and regulation. While we accept that AI systems can offer significant benefits such as increased availability and consistency in certain socio-relational roles, they also risk fostering unhealthy dependencies or unrealistic expectations that could spill over into human-human relationships. We propose that understanding and thoughtfully shaping (or implementing) suitable human-AI relational norms will be crucial for ensuring that human-AI interactions are ethical, trustworthy, and favorable to human well-being.",https://www.semanticscholar.org/paper/64c2bb56fe73814e4ebc9995187943fc0256a88f,Large Language Model
de358acb37c5f2d315ec304c71abc34493ba3aa1,BIG DATA APPLICATIONS IN REMOTE PATIENT MONITORING AND TELEMEDICINE SERVICES: A REVIEW OF TECHNIQUES AND TOOLS,Sadia Afrin Shorna; Rebeka Sultana; Molla Al Rakib Hasan,2024.0,2024-09-22,"Global mainstream journal of business, economics, development &amp; project management",5,Semantic Scholar,"This systematic review explores the application of big data in remote patient monitoring (RPM) and telemedicine services, following the Preferred Reporting Items for Systematic Reviews and Meta-Analyses (PRISMA) guidelines. A total of 52 articles were selected from an initial pool of 85, focusing on the role of enabling technologies such as cloud computing, artificial intelligence (AI), machine learning, and the Internet of Things (IoT). The findings indicate that big data significantly enhances healthcare outcomes by enabling predictive analytics, improving personalized care, and reducing operational costs. Cloud-based platforms facilitate the integration and real-time analysis of large datasets, while AI-driven models improve early detection and intervention for chronic diseases. However, challenges such as data privacy and security concerns, interoperability between healthcare systems, and scalability limitations persist. Additionally, gaps remain in the application of big data for mental health monitoring and underserved populations. This review underscores the need for future research to address these challenges and expand the benefits of big data to diverse healthcare settings.",https://www.semanticscholar.org/paper/de358acb37c5f2d315ec304c71abc34493ba3aa1,None
a4af31815e1efdbbeacc091c62f78ed4401f2fae,Natural Language Processing for Smart Healthcare,Binggui Zhou; Guanghua Yang; Zheng Shi; Shaodan Ma,2021.0,2021-10-19,IEEE Reviews in Biomedical Engineering,134,Semantic Scholar,"Smart healthcare has achieved significant progress in recent years. Emerging artificial intelligence (AI) technologies enable various smart applications across various healthcare scenarios. As an essential technology powered by AI, natural language processing (NLP) plays a key role in smart healthcare due to its capability of analysing and understanding human language. In this work, we review existing studies that concern NLP for smart healthcare from the perspectives of technique and application. We first elaborate on different NLP approaches and the NLP pipeline for smart healthcare from the technical point of view. Then, in the context of smart healthcare applications employing NLP techniques, we introduce representative smart healthcare scenarios, including clinical practice, hospital management, personal care, public health, and drug development. We further discuss two specific medical issues, i.e., the coronavirus disease 2019 (COVID-19) pandemic and mental health, in which NLP-driven smart healthcare plays an important role. Finally, we discuss the limitations of current works and identify the directions for future works.",https://www.semanticscholar.org/paper/a4af31815e1efdbbeacc091c62f78ed4401f2fae,None
61960d2a5418084eee989021bd8965f270495828,"EMpowering PAtients THrough AI, Multimedia, and Explainable HCI: Innovations in Personalized Healthcare (EMPATH-IA)",R. Francese; Kawa Nazemi; Laura Desantis; M. Staffa; Felice Iasevoli,2025.0,2025-10-06,ACM SIGCHI Italian Chapter International Conference on Computer-Human Interaction,0,Semantic Scholar,"The EMPATH-IA 2025 workshop explores the role of Artificial Intelligence (AI), Human-Computer Interaction (HCI), and Explainable AI (XAI) in supporting patient empowerment through transparent, personalized, and ethically responsible healthcare technologies. By integrating multimedia applications with patient-centered design, the workshop investigates how digital tools can enhance autonomy, informed decision-making, and emotional well-being across diverse clinical contexts. The workshop features contributions on virtual environments for Alzheimer’s rehabilitation, intelligent home systems for dementia care, explainable frameworks for cardiac diagnostics, emotion recognition using multimodal sensing, and social robots for mental health monitoring. These works demonstrate how personalization, transparency, and trust can be embedded into technology to enable patients to better understand and manage their health. Supported by the PRIN project SPECTRA, which focuses on schizophrenia care through AI and Internet of Medical Things, EMPATH-IA brings together researchers and practitioners from multiple disciplines to advance a vision of healthcare that promotes agency, dignity, and self-management. Selected contributions will be published in a special issue of Multimedia Tools and Applications titled “Empowering Patients Through AI, Multimedia, and Explainable HCI: Innovations in Personalized Healthcare”.",https://www.semanticscholar.org/paper/61960d2a5418084eee989021bd8965f270495828,None
00fe8a47f88b9ee69441623d372cadd77e92fe08,APPLICATIONS OF AI IN BEHAVIORAL AND COGNITIVE THERAPY: A NARRATIVE REVIEW,Najmus Sahar Shoaib¹; Muhammad Tarique Arain²; Samabia Abdul; Alisha Subhan³; Hawa Summan⁴; Hira Naqvi⁵; Azhar⁶; Najmus Sahar Shoaib,2025.0,2025-06-05,Insights-Journal of Health and Rehabilitation,0,Semantic Scholar,"Background: Artificial intelligence (AI) is increasingly being integrated into mental health care, offering innovative solutions to address longstanding challenges in behavioral and cognitive therapy. With growing global demand for psychological services and limited access to qualified therapists, AI tools present a promising avenue for enhancing the delivery, engagement, and personalization of therapies such as Cognitive Behavioral Therapy (CBT).
Objective: This narrative review aims to explore the current applications of AI in behavioral and cognitive therapy, with a particular focus on its role in behavioral modification, CBT delivery, and patient engagement. The review synthesizes recent findings to evaluate the clinical utility, strengths, limitations, and future directions of AI-assisted psychological interventions.
Main Discussion Points: The review identifies key thematic trends, including the use of AI to enhance patient engagement, personalize therapeutic content, and augment therapist-led care. Chatbot-based interventions and adaptive feedback systems have demonstrated improved treatment adherence and clinical outcomes. However, issues such as limited long-term data, methodological variability, and restricted generalizability remain. The discussion also highlights ethical concerns and the need for standardized guidelines in clinical application.
Conclusion: AI has the potential to revolutionize behavioral and cognitive therapy by making interventions more accessible, scalable, and tailored. While current evidence supports its promise, further high-quality research is essential to validate long-term effectiveness and guide ethical implementation in diverse clinical settings.",https://www.semanticscholar.org/paper/00fe8a47f88b9ee69441623d372cadd77e92fe08,None
2abc8c161fd4b53ae84a774cb02ee3b93cf24f52,RECOGNITION ON IOT-ENABLED FACIAL EXPRESSION FOR HEALTHCARE IN INDUSTRY 5.0,Varghese S. Chooralil; Niby Babu,2025.0,2025-03-01,ICTACT Journal on Data Science and Machine Learning,0,Semantic Scholar,"The integration of the Internet of Things (IoT) and artificial intelligence (AI) in healthcare is transforming patient care by enabling real-time monitoring and personalized treatment. Facial expression recognition (FER) plays a vital role in identifying emotional states, which can improve mental health diagnosis and patient engagement. However, existing FER systems face limitations in accuracy and responsiveness due to insufficient data processing capabilities and lack of adaptive learning models. This study proposes an IoT-driven FER system using a Convolutional Neural Network with Attention Mechanism (CNN-AM) to enhance emotion detection accuracy and system adaptability. IoT devices, including wearable sensors and smart cameras, capture real-time facial data, which is processed using the CNN-AM model to identify emotional states. The attention mechanism improves the model''''s ability to focus on critical facial features, reducing false detection rates. The system was tested on the FER-2013 dataset, achieving a recognition accuracy of 95.6%, outperforming existing methods such as Support Vector Machine (SVM) and ResNet by 3.2% and 2.1%, respectively. Results demonstrate that the proposed model enhances both detection speed and accuracy, offering a scalable and efficient solution for personalized healthcare in Industry 5.0.",https://www.semanticscholar.org/paper/2abc8c161fd4b53ae84a774cb02ee3b93cf24f52,None
9bbecd62030c40a70591ae00e426b824122e6100,Advancements and Challenges in AI Applications for Movement Disorders,Ahmed F. Ashour; Mostafa M. Fouda,2023.0,2023-11-28,International Conference on Internet of Things and Intelligence System,2,Semantic Scholar,"Incorporating artificial intelligence (AI) into healthcare holds great promise for revolutionizing the industry. It can substantially enhance diagnostic accuracy improve treatments' effectiveness and bolster care quality for patients. In this article we delve deeper into how AI is being used to address neurological disorders classified under the movement disorders category; which have significant impacts on both physical and mental health outcomes among individuals affected by them. Using databases such as medical records, genetic information, and environmental factors. AI algorithms play an important role in predicting the likelihood of devel-oping specific conditions while effectively aiding the diagnosis process also. With successful applications, tracking patients remotely through medical images or creating personalized treatment plans. It has helped re-imagine how healthcare can be delivered. However, the integration challenges range from issues surrounding privacy considerations to standards compliance and the skilled professionals needed to showcase its full benefits. On top of that, there are documented disparities currently stifling access across different regions, hospitals/support networks. But all things considered, continued innovation and experimentation prove a possible solution towards offering significant benefits for individuals suffering from movement disorders.",https://www.semanticscholar.org/paper/9bbecd62030c40a70591ae00e426b824122e6100,None
cdc0150d2da81efe3ae196b6dd92003149bdc90c,Leveraging the Science to Understand Factors Influencing the Use of AI-Powered Avatar in Healthcare Services,Emi Moriuchi,2022.0,2022-09-09,Journal of Technology in Behavioral Science,15,Semantic Scholar,,https://www.semanticscholar.org/paper/cdc0150d2da81efe3ae196b6dd92003149bdc90c,None
f6df62748cf3a31e2de04b39a038fff0d8dfe1c5,Clinical Trials on New Therapeutic Agents: Understanding the Importance of Evidence - Based Medicine,Lakavath Kalyani,2023.0,2023-05-05,International Journal of Science and Research (IJSR),0,Semantic Scholar,": The current global pandemic caused by COVID - 19 has drastically impacted the pharmaceutical industry, leading to an increased focus on developing vaccines and treatments to combat the virus. At the same time, the pandemic has accelerated the adoption of telemedicine, which has the potential to transform healthcare delivery by providing remote access to medical consultations and care. Meanwhile, the ethical considerations surrounding gene editing have become more pressing as technology advances and its potential to cure genetic diseases becomes more apparent. In the field of drug discovery and development, artificial intelligence is playing an increasingly important role, with the ability to analyze vast amounts of data and improve the efficiency of the process. Virtual reality is also being explored for its potential in pain management and mental health treatment. However, the use of wearable technology for health monitoring poses both potential benefits and risks to patient privacy and data security. The implementation of blockchain technology in healthcare is seen as a solution to improve data privacy and security. Personalized medicine has also gained traction as a means of improving healthcare outcomes and reducing costs. As for the future of clinical trials, the use of technology is expected to streamline the process and improve efficiency. Finally, the potential benefits and challenges of using 3D printing in medical device manufacturing are being explored, with the aim of producing more customized and precise devices.",https://www.semanticscholar.org/paper/f6df62748cf3a31e2de04b39a038fff0d8dfe1c5,None
